porcupinefish,spiny_puffer
burrfish,spiny_puffer
whole_snipe,snipe
dowitcher,snipe
wilson's_snipe,snipe
great_snipe,snipe
haunch,hindquarters
fisher,marten
pine_marten,marten
yellow-throated_marten,marten
talapoin,guenon
vervet,guenon
green_monkey,guenon
deinocheirus,ornithomimid
moorhen,red_grouse
edaphosaurus,synapsid
pelycosaur,synapsid
therapsid,synapsid
dimetrodon,synapsid
ictodosaur,synapsid
metatarsal_vein,foot
intercapitular_vein,foot
flatfoot,foot
digital_arteries,foot
arcuate_artery,foot
instep,foot
little_toe,foot
big_toe,foot
heel,foot
metatarsal_artery,foot
heelbone,foot
toe,foot
sole,foot
cardiac_muscle,muscle
smooth_muscle,muscle
spearfish,billfish
marlin,billfish
canyon_treefrog,tree_toad
chameleon_tree_frog,tree_toad
pacific_tree_toad,tree_toad
chorus_frog,tree_toad
lowland_burrowing_treefrog,tree_toad
cricket_frog,tree_toad
spotted_salamander,ambystomid
tiger_salamander,ambystomid
axolotl,ambystomid
waterdog,ambystomid
mole_salamander,ambystomid
rollmops,pickled_herring
phasianid,game_bird
grouse,game_bird
stoat,ermine
manatee,sea_cow
steller's_sea_cow,sea_cow
dugong,sea_cow
pharyngeal_tonsil,lymphatic_tissue
spleen,lymphatic_tissue
lymph_node,lymphatic_tissue
tonsil,lymphatic_tissue
male_genitalia,male_body
male_reproductive_system,male_body
adult_male_body,male_body
male_internal_reproductive_organ,male_body
male_chest,male_body
vinegarroon,whip-scorpion
timucu,needlefish
diaphysis,long_bone
arm_bone,long_bone
epiphysis,long_bone
leg_bone,long_bone
carpal_tunnel,wrist
carpal_bone,wrist
parietal_bone,cranium
occipital_bone,cranium
occipitomastoid_suture,cranium
parietomastoid_suture,cranium
sagittal_suture,cranium
fontanelle,cranium
stephanion,cranium
frontal_bone,cranium
lamboid_suture,cranium
frontal_suture,cranium
temporal_bone,cranium
calvaria,cranium
foramen_magnum,cranium
coronal_suture,cranium
asterion,cranium
sickle_feather,tail_feather
clothes_moth,tineid
decidua,endometrium
perineurium,connective_tissue
collagen,connective_tissue
fascia,connective_tissue
elastic_tissue,connective_tissue
bone,connective_tissue
submucosa,connective_tissue
tendon,connective_tissue
skin,connective_tissue
areolar_tissue,connective_tissue
scar_tissue,connective_tissue
mast_cell,connective_tissue
marrow,connective_tissue
perimysium,connective_tissue
matrix,connective_tissue
granulation,connective_tissue
ligament,connective_tissue
nanomia,siphonophore
apolemia,siphonophore
praya,siphonophore
portuguese_man-of-war,siphonophore
rabbit,european_rabbit
killifish,cyprinodont
swordtail,cyprinodont
guppy,cyprinodont
wandering_albatross,albatross
herring,food_fish
salmon,food_fish
sardine,food_fish
snapper,food_fish
trout,food_fish
tuna,food_fish
sea_bass,food_fish
sole,food_fish
shad,food_fish
whitefish,food_fish
groundfish,food_fish
barracouta,food_fish
siberian_husky,sled_dog
glabella,frontal_bone
metopion,frontal_bone
frontal_eminence,frontal_bone
ophryon,frontal_bone
oyster,bivalve
clam,bivalve
mussel,bivalve
cockle,bivalve
scallop,bivalve
blood_clam,bivalve
precentral_gyrus,frontal_lobe
frontal_gyrus,frontal_lobe
fontanelle,child's_body
primary_tooth,child's_body
bonito,bonito
skipjack,bonito
chile_bonito,bonito
free_nerve_ending,nerve_ending
proprioceptor,nerve_ending
silky_tamarin,tamarin
pacific_spiny_dogfish,spiny_dogfish
atlantic_spiny_dogfish,spiny_dogfish
mackerel,scombroid
squaretail,scombroid
skipjack,scombroid
sailfish,scombroid
bonito,scombroid
bonito,scombroid
tuna,scombroid
billfish,scombroid
louvar,scombroid
swordfish,scombroid
piranha,characin
cardinal_tetra,characin
green_mamba,black_mamba
canadian_bacon,pork_loin
pollack,pollack
carpenter_bee,bee
honeybee,bee
cuckoo-bumblebee,bee
potter_bee,bee
andrena,bee
drone,bee
leaf-cutting_bee,bee
bumblebee,bee
atlantic_tripletail,tripletail
pacific_tripletail,tripletail
brahman,bovine
ox,bovine
cattle,bovine
smoked_eel,eel
elver,eel
old_world_monkey,monkey
new_world_monkey,monkey
skillet_fish,clingfish
by-catch,marine_animal
mastodon,proboscidean
elephant,proboscidean
mastoidale,mastoid
buffalo,american_bison
roe,egg
silkworm_seed,egg
roe,egg
nit,egg
yolk,egg
chalaza,egg
spawn,egg
corpus_luteum,graafian_follicle
argali,wild_sheep
dall_sheep,wild_sheep
marco_polo_sheep,wild_sheep
aoudad,wild_sheep
urial,wild_sheep
mountain_sheep,wild_sheep
sagitta,arrowworm
snakeblenny,prickleback
eelblenny,prickleback
cannon,animal_leg
anterior_pituitary,pituitary
posterior_pituitary,pituitary
hypophyseal_stalk,pituitary
botfly,gadfly
warble_fly,gadfly
horsefly,gadfly
alveolar_ridge,jaw
chop,jaw
upper_jaw,jaw
lower_jaw,jaw
alveolar_arch,jaw
great_bustard,bustard
plain_turkey,bustard
great_horned_owl,horned_owl
rook,corvine_bird
jay,corvine_bird
raven,corvine_bird
crow,corvine_bird
magpie,corvine_bird
chough,corvine_bird
nutcracker,corvine_bird
new_world_opah,soft-finned_fish
lizardfish,soft-finned_fish
lancetfish,soft-finned_fish
argentine,soft-finned_fish
tarpon,soft-finned_fish
oarfish,soft-finned_fish
eel,soft-finned_fish
opah,soft-finned_fish
clupeid_fish,soft-finned_fish
ostariophysi,soft-finned_fish
anchovy,soft-finned_fish
salmonid,soft-finned_fish
cypriniform_fish,soft-finned_fish
greeneye,soft-finned_fish
gadoid,soft-finned_fish
beaked_salmon,soft-finned_fish
ribbonfish,soft-finned_fish
bonefish,soft-finned_fish
catfish,soft-finned_fish
smelt,soft-finned_fish
whitefish,soft-finned_fish
turbot,turbot
pacific_walrus,walrus
atlantic_walrus,walrus
scorpionfish,scorpaenid
lionfish,scorpaenid
stonefish,scorpaenid
rockfish,scorpaenid
skylark,lark
snake,diapsid
crocodilian_reptile,diapsid
saurian,diapsid
archosaur,diapsid
stone_crab,stone_crab
nanny,goat
kid,goat
horn,goat
domestic_goat,goat
beard,goat
billy,goat
wild_goat,goat
blister_beetle,beetle
firefly,beetle
bark_beetle,beetle
carpet_beetle,beetle
clerid_beetle,beetle
ladybug,beetle
ground_beetle,beetle
deathwatch_beetle,beetle
rove_beetle,beetle
whirligig_beetle,beetle
long-horned_beetle,beetle
elaterid_beetle,beetle
lamellicorn_beetle,beetle
tiger_beetle,beetle
weevil,beetle
leaf_beetle,beetle
feather_star,crinoid
hoop_snake,colubrid_snake
whip-snake,colubrid_snake
ground_snake,colubrid_snake
lyre_snake,colubrid_snake
red-bellied_snake,colubrid_snake
ringneck_snake,colubrid_snake
night_snake,colubrid_snake
hognose_snake,colubrid_snake
rat_snake,colubrid_snake
racer,colubrid_snake
indigo_snake,colubrid_snake
black-headed_snake,colubrid_snake
lined_snake,colubrid_snake
sand_snake,colubrid_snake
green_snake,colubrid_snake
green_snake,colubrid_snake
king_snake,colubrid_snake
bull_snake,colubrid_snake
water_snake,colubrid_snake
leaf-nosed_snake,colubrid_snake
thunder_snake,colubrid_snake
garter_snake,colubrid_snake
haddock,haddock
spanish_mackerel,mackerel
west_highland_white_terrier,terrier
schnauzer,terrier
wirehair,terrier
airedale,terrier
bedlington_terrier,terrier
kerry_blue_terrier,terrier
norfolk_terrier,terrier
border_terrier,terrier
yorkshire_terrier,terrier
skye_terrier,terrier
tibetan_terrier,terrier
silky_terrier,terrier
lhasa,terrier
cairn,terrier
boston_bull,terrier
fox_terrier,terrier
rat_terrier,terrier
bullterrier,terrier
norwich_terrier,terrier
irish_terrier,terrier
australian_terrier,terrier
soft-coated_wheaten_terrier,terrier
fish,aquatic_vertebrate
placoderm,aquatic_vertebrate
flipper,aquatic_vertebrate
jawless_vertebrate,aquatic_vertebrate
mountain_devil,moloch
chicken,chicken
spring_chicken,chicken
cock,chicken
capon,chicken
orpington,chicken
hen,chicken
black_marlin,marlin
blue_marlin,marlin
striped_marlin,marlin
labial_artery,lip
overlip,lip
underlip,lip
labial_vein,lip
ceratodus,lungfish
weakfish,weakfish
freshwater_bass,bass
scup,scup
porgy,scup
layer,hen
cackler,hen
pullet,hen
brood_hen,hen
nova_scotia_lox,lox
scandinavian_lox,lox
eurasian_woodcock,woodcock
american_woodcock,woodcock
duckling,duck
diving_duck,duck
scaup,duck
bufflehead,duck
black_duck,duck
mandarin_duck,duck
pintail,duck
mallard,duck
sheldrake,duck
teal,duck
wild_duck,duck
duck,duck
wood_duck,duck
duck_down,duck
muscovy_duck,duck
shoveler,duck
dabbling_duck,duck
widgeon,duck
sea_duck,duck
redhead,duck
pochard,duck
goldeneye,duck
canvasback,duck
duckling,duck
saddle_hackle,hackle
pogge,poacher
alligatorfish,poacher
staurikosaur,ornithischian
armored_dinosaur,ornithischian
pisanosaur,ornithischian
ceratopsian,ornithischian
bone-headed_dinosaur,ornithischian
hadrosaur,ornithischian
medullary_sheath,medullated_nerve_fiber
digit,vertebrate
thorax,vertebrate
amphibian,vertebrate
tetrapod,vertebrate
mammal,vertebrate
belly,vertebrate
tail,vertebrate
aquatic_vertebrate,vertebrate
vertebrate_foot,vertebrate
fetus,vertebrate
rib,vertebrate
amniote,vertebrate
amniota,vertebrate
caudal_appendage,vertebrate
reptile,vertebrate
bird,vertebrate
yellow-crowned_night_heron,night_heron
staghorn_coral,stony_coral
brain_coral,stony_coral
basal_ganglion,pyramidal_tract
stingray,ray
electric_ray,ray
guitarfish,ray
skate,ray
manta,ray
sawfish,ray
eagle_ray,ray
devil_ray,manta
atlantic_manta,manta
napu,chevrotain
kanchil,chevrotain
irish_water_spaniel,water_spaniel
american_water_spaniel,water_spaniel
florida_gallinule,gallinule
purple_gallinule,gallinule
moorhen,gallinule
pad,paw
forepaw,paw
kingfish,cero
incus,auditory_ossicle
malleus,auditory_ossicle
hemal_arch,centrum
neural_arch,centrum
iodopsin,cone
testis,male_reproductive_gland
silver_salmon,coho
sild,sardine
brisling,sardine
ferret,polecat
oyster_crab,pea_crab
cockateel,parrot
parakeet,parrot
cockatoo,parrot
poll,parrot
african_grey,parrot
macaw,parrot
amazon,parrot
lovebird,parrot
lory,parrot
popinjay,parrot
plow_horse,workhorse
draft_horse,workhorse
packhorse,workhorse
english_toy_spaniel,toy_spaniel
papillon,toy_spaniel
eastern_pipistrel,vespertilian_bat
pipistrelle,vespertilian_bat
western_pipistrel,vespertilian_bat
big_brown_bat,vespertilian_bat
frosted_bat,vespertilian_bat
cave_myotis,vespertilian_bat
pallid_bat,vespertilian_bat
long-eared_bat,vespertilian_bat
red_bat,vespertilian_bat
serotine,vespertilian_bat
little_brown_bat,vespertilian_bat
jackass_bat,vespertilian_bat
eastern_grey_squirrel,tree_squirrel
western_grey_squirrel,tree_squirrel
american_red_squirrel,tree_squirrel
red_squirrel,tree_squirrel
chickeree,tree_squirrel
black_squirrel,tree_squirrel
fox_squirrel,tree_squirrel
gayal,asian_wild_ox
gaur,asian_wild_ox
smallmouth_bass,smallmouth
gordon_setter,setter
english_setter,setter
leatherjacket,filefish
bacon_strip,bacon
canadian_bacon,bacon
bacon_rind,bacon
flitch,bacon
metatarsal,metatarsus
whitebait,young_fish
brit,young_fish
parr,young_fish
parr,young_fish
carolina_chickadee,chickadee
black-capped_chickadee,chickadee
ball,sole
cock,penis
prepuce,penis
vena_bulbi_penis,penis
urethra,penis
micropenis,penis
coronoid_process_of_the_mandible,coronoid_process
tiger_moth,arctiid
brazilian_trumpeter,trumpeter
hawksbill_turtle,sea_turtle
loggerhead,sea_turtle
green_turtle,sea_turtle
ridley,sea_turtle
appaloosa,saddle_horse
tennessee_walker,saddle_horse
palfrey,saddle_horse
crowbait,saddle_horse
hack,saddle_horse
grey,saddle_horse
lippizan,saddle_horse
cow_pony,saddle_horse
morgan,saddle_horse
buckskin,saddle_horse
prancer,saddle_horse
warhorse,saddle_horse
dun,saddle_horse
remount,saddle_horse
quarter_horse,saddle_horse
menorrhea,adult_female_body
breast,adult_female_body
australopithecine,hominid
dryopithecine,hominid
homo,hominid
javanthropus,hominid
sivapithecus,hominid
boxfish,plectognath
ocean_sunfish,plectognath
puffer,plectognath
spiny_puffer,plectognath
triggerfish,plectognath
filefish,plectognath
perch,european_perch
freshwater_mussel,mussel
marine_mussel,mussel
gavial,crocodilian_reptile
alligator,crocodilian_reptile
crocodile,crocodilian_reptile
false_gavial,crocodilian_reptile
caiman,crocodilian_reptile
pin-tailed_sandgrouse,sandgrouse
painted_sandgrouse,sandgrouse
pallas's_sandgrouse,sandgrouse
swimmeret,shrimp
snapping_shrimp,shrimp
prawn,shrimp
superior_colliculus,midbrain
inferior_colliculus,midbrain
robin,thrush
robin,thrush
hermit_thrush,thrush
redwing,thrush
fieldfare,thrush
clay-colored_robin,thrush
veery,thrush
song_thrush,thrush
nightingale,thrush
blackbird,thrush
missel_thrush,thrush
ring_ouzel,thrush
wheatear,thrush
bluebird,thrush
thrush_nightingale,thrush
bluethroat,thrush
wood_thrush,thrush
redstart,thrush
old_world_chat,thrush
american_smelt,rainbow_smelt
aegypiidae,vulture
new_world_vulture,vulture
old_world_vulture,vulture
gyrfalcon,falcon
sparrow_hawk,falcon
caracara,falcon
hobby,falcon
pigeon_hawk,falcon
kestrel,falcon
peregrine,falcon
schistosome,fluke
liver_fluke,fluke
frontal_lobe,cerebral_cortex
archipallium,cerebral_cortex
cortical_area,cerebral_cortex
golgi's_cell,cerebral_cortex
temporal_lobe,cerebral_cortex
neopallium,cerebral_cortex
parietal_lobe,cerebral_cortex
occipital_lobe,cerebral_cortex
grey_matter,cerebral_cortex
zebu,brahman
venus's_flower_basket,glass_sponge
dungeness_crab,dungeness_crab
swallow-tailed_kite,kite
white-tailed_kite,kite
black_kite,kite
three-toed_sloth,sloth
lacrimal_sac,lacrimal_apparatus
lacrimal_gland,lacrimal_apparatus
lacrimal_duct,lacrimal_apparatus
stenopterygius,ichthyosaur
ichthyosaurus,ichthyosaur
carrier_pigeon,homing_pigeon
ord_kangaroo_rat,kangaroo_rat
crappie,crappie
white_crappie,crappie
chinese_alligator,alligator
american_alligator,alligator
pen,swan
cygnet,swan
trumpeter,swan
coscoroba,swan
mute_swan,swan
cob,swan
whooper,swan
black_swan,swan
tundra_swan,swan
swan's_down,swan
black_rhinoceros,rhinoceros
indian_rhinoceros,rhinoceros
woolly_rhinoceros,rhinoceros
white_rhinoceros,rhinoceros
shasta_salamander,web-toed_salamander
limestone_salamander,web-toed_salamander
pork,hog
porker,hog
trotter,hog
lard,hog
true_bug,hemipterous_insect
bedbug,hemipterous_insect
leaf_bug,hemipterous_insect
backswimmer,hemipterous_insect
coreid_bug,hemipterous_insect
lygaeid,hemipterous_insect
water_strider,water_bug
water_scorpion,water_bug
giant_water_bug,water_bug
tobacco_hornworm,caterpillar
lappet_caterpillar,caterpillar
cankerworm,caterpillar
silkworm,caterpillar
tomato_hornworm,caterpillar
silkworm,caterpillar
cutworm,caterpillar
corn_borer,caterpillar
woolly_bear,caterpillar
beet_armyworm,caterpillar
webworm,caterpillar
cabbageworm,caterpillar
potato_tuberworm,caterpillar
armyworm,caterpillar
measuring_worm,caterpillar
bollworm,caterpillar
tent_caterpillar,caterpillar
ejaculatory_duct,seminal_duct
vas_deferens,seminal_duct
epididymis,seminal_duct
sucking_pig,piglet
shearwater,petrel
giant_petrel,petrel
storm_petrel,petrel
fulmar,petrel
white-chinned_petrel,petrel
atlas,cervical_vertebra
axis,cervical_vertebra
cerebrum,telencephalon
subthalamus,thalamus
geniculate_body,thalamus
dwarf_pipefish,pipefish
deepwater_pipefish,pipefish
seahorse,pipefish
corpus_callosum,forebrain
telencephalon,forebrain
diencephalon,forebrain
common_limpet,limpet
keyhole_limpet,limpet
hoof,animal_foot
trotter,animal_foot
bird's_foot,animal_foot
forefoot,animal_foot
hindfoot,animal_foot
webfoot,animal_foot
fossorial_foot,animal_foot
paw,animal_foot
cavalry_horse,warhorse
steed,warhorse
charger,warhorse
fenestra_rotunda,fenestra
fenestra_ovalis,fenestra
desert_iguana,iguanid
zebra-tailed_lizard,iguanid
horned_lizard,iguanid
chuckwalla,iguanid
american_chameleon,iguanid
basilisk,iguanid
side-blotched_lizard,iguanid
spiny_lizard,iguanid
collared_lizard,iguanid
common_iguana,iguanid
fringe-toed_lizard,iguanid
marine_iguana,iguanid
leopard_lizard,iguanid
hog,swine
sow,swine
wild_boar,swine
warthog,swine
boar,swine
razorback,swine
dark-eyed_junco,junco
mighty_mouse,fictional_animal
donald_duck,fictional_animal
easter_bunny,fictional_animal
minnie_mouse,fictional_animal
mickey_mouse,fictional_animal
church_mouse,fictional_animal
common_brant_goose,brant
pickerel,pike
muskellunge,pike
occipital_protuberance,occipital_bone
inion,occipital_bone
bubo,lymph_node
axillary_node,lymph_node
peyer's_patch,lymph_node
carancha,caracara
audubon's_caracara,caracara
entellus,langur
dutch-elm_beetle,bark_beetle
spruce_bark_beetle,bark_beetle
mastiff_bat,carnivorous_bat
mouse-eared_bat,carnivorous_bat
leafnose_bat,carnivorous_bat
vespertilian_bat,carnivorous_bat
vampire_bat,carnivorous_bat
freetail,carnivorous_bat
brown_bat,carnivorous_bat
american_crow,crow
endometrium,uterus
cervix,uterus
fallopian_tube,uterus
venter,uterus
uterine_artery,uterus
myometrium,uterus
placenta,uterus
blowhole,cetacean
whale,cetacean
fluke,cetacean
marabou,marabou
young_mammal,young
young_bird,young
young_fish,young
spat,young
orphan,young
hatchling,young
old_world_porcupine,porcupine
new_world_porcupine,porcupine
quill,porcupine
stony_coral,coral
gorgonian,coral
american_redstart,flycatching_warbler
giant_armadillo,armadillo
greater_pichiciego,armadillo
apar,armadillo
peba,armadillo
peludo,armadillo
tatouay,armadillo
alaska_fur_seal,fur_seal
guadalupe_fur_seal,fur_seal
english_sparrow,sparrow
tree_sparrow,sparrow
african_hunting_dog,wild_dog
dhole,wild_dog
dingo,wild_dog
crab-eating_dog,wild_dog
raccoon_dog,wild_dog
adult_female_body,adult_body
pubic_hair,adult_body
adult_male_body,adult_body
squirrelfish,spiny-finned_fish
percoid_fish,spiny-finned_fish
boarfish,spiny-finned_fish
flatfish,spiny-finned_fish
frogfish,spiny-finned_fish
sand_lance,spiny-finned_fish
sargassum_fish,spiny-finned_fish
flashlight_fish,spiny-finned_fish
stickleback,spiny-finned_fish
scorpaenoid,spiny-finned_fish
dory,spiny-finned_fish
batfish,spiny-finned_fish
toadfish,spiny-finned_fish
goosefish,spiny-finned_fish
barracuda,spiny-finned_fish
boarfish,spiny-finned_fish
remora,spiny-finned_fish
silversides,spiny-finned_fish
plectognath,spiny-finned_fish
anomalops,spiny-finned_fish
pheasant,phasianid
quail,phasianid
partridge,phasianid
silky_anteater,anteater
ant_bear,anteater
tamandua,anteater
hedge_sparrow,accentor
smooth_muscle_cell,smooth_muscle
leatherjacket,grub
maggot,grub
virginia_ham,ham
prosciutto,ham
organ_of_corti,organ_of_hearing
domestic_fowl,gallinaceous_bird
megapode,gallinaceous_bird
chachalaca,gallinaceous_bird
guan,gallinaceous_bird
comb,gallinaceous_bird
hoatzin,gallinaceous_bird
jungle_fowl,gallinaceous_bird
columbiform_bird,gallinaceous_bird
game_bird,gallinaceous_bird
ocellated_turkey,gallinaceous_bird
red-backed_sandpiper,sandpiper
tattler,sandpiper
curlew_sandpiper,sandpiper
sanderling,sandpiper
knot,sandpiper
ruff,sandpiper
least_sandpiper,sandpiper
upland_sandpiper,sandpiper
spotted_sandpiper,sandpiper
european_sandpiper,sandpiper
yellowlegs,sandpiper
heath_hen,prairie_chicken
lesser_prairie_chicken,prairie_chicken
greater_prairie_chicken,prairie_chicken
streptopelia_turtur,turtledove
ringdove,turtledove
flesh_fly,fly
tsetse_fly,fly
housefly,fly
tachina_fly,fly
alula,fly
gadfly,fly
blowfly,fly
bee_fly,fly
cod,atlantic_cod
lingual_artery,mouth
mouth,mouth
beak,mouth
beak,mouth
lip,mouth
cytostome,mouth
carp,domestic_carp
leather_carp,domestic_carp
mirror_carp,domestic_carp
vaquita,porpoise
harbor_porpoise,porpoise
mustang,pony
masseter,facial_muscle
platysma,facial_muscle
cheek_muscle,facial_muscle
epidermal_cell,epidermis
mantle,epidermis
stratum_germinativum,epidermis
stratum_granulosum,epidermis
snowshoe_hare,hare
leveret,hare
jackrabbit,hare
rabbit,hare
polar_hare,hare
striped_bass,sea_bass
achilles_tendon,heel
splenic_vein,spleen
john_dory,dory
great_blue_heron,heron
night_heron,heron
great_white_heron,heron
boatbill,heron
egret,heron
bittern,heron
true_rib,rib
costal_cartilage,rib
lioness,lion
mane,lion
lionet,lion
little_auk,auk
razorbill,auk
great_auk,auk
guillemot,auk
auklet,auk
hooded_seal,earless_seal
elephant_seal,earless_seal
harbor_seal,earless_seal
kiang,wild_ass
onager,wild_ass
african_wild_ass,wild_ass
long-tailed_porcupine,old_world_porcupine
brush-tailed_porcupine,old_world_porcupine
lecithin,phospholipid
grouse,wildfowl
pheasant,wildfowl
partridge,wildfowl
quail,wildfowl
micropyle,aperture
pupil,aperture
stoma,aperture
eptatretus,hagfish
myxine_glutinosa,hagfish
myxinikela_siroka,hagfish
swimmeret,isopod
sea_louse,isopod
woodlouse,isopod
redfish,rockfish
vermillion_rockfish,rockfish
red_rockfish,rockfish
rosefish,rockfish
rockfish,rockfish
copper_rockfish,rockfish
hornet,vespid
mason_wasp,vespid
paper_wasp,vespid
common_wasp,vespid
potter_wasp,vespid
bettong,rat_kangaroo
potoroo,rat_kangaroo
jerboa_kangaroo,rat_kangaroo
retromandibular_vein,facial_vein
anterior_facial_vein,facial_vein
eiderdown,eider
fenestra,ear
vestibule_of_the_ear,ear
organ_of_hearing,ear
eardrum,ear
caterpillar,larva
aphid_lion,larva
ascidian_tadpole,larva
grub,larva
doodlebug,larva
mealworm,larva
tadpole,larva
caseworm,larva
nymph,larva
cercaria,larva
wiggler,larva
leptocephalus,larva
bladder_worm,larva
bot,larva
strawworm,larva
hellgrammiate,larva
whelk,whelk
canada_jay,jay
old_world_jay,jay
new_world_jay,jay
horse_mackerel,scad
horse_mackerel,scad
bigeye_scad,scad
round_scad,scad
mackerel_scad,scad
sulphur-crested_cockatoo,cockatoo
claw,bird's_foot
zygodactyl_foot,bird's_foot
webbed_foot,bird's_foot
lobate_foot,bird's_foot
talon,bird's_foot
heterodactyl_foot,bird's_foot
stud,stallion
greenling,scorpaenoid
lumpfish,scorpaenoid
sculpin,scorpaenoid
lingcod,scorpaenoid
flathead,scorpaenoid
scorpaenid,scorpaenoid
snailfish,scorpaenoid
gurnard,scorpaenoid
poacher,scorpaenoid
horse_tick,louse_fly
sheep_ked,louse_fly
loin,quadruped
hind_leg,quadruped
animal_leg,quadruped
haunch,quadruped
foreleg,quadruped
hindquarters,quadruped
hindfoot,quadruped
forefoot,quadruped
flank,quadruped
child's_body,juvenile_body
willet,tattler
polynesian_tattler,tattler
common_murre,murre
thick-billed_murre,murre
brabancon_griffon,griffon
horse,equine
zebra,equine
hinny,equine
mule,equine
quagga,equine
ass,equine
bullfinch,finch
grosbeak,finch
red_siskin,finch
goldfinch,finch
new_world_sparrow,finch
crossbill,finch
bunting,finch
linnet,finch
cardinal,finch
siskin,finch
pyrrhuloxia,finch
towhee,finch
honeycreeper,finch
new_world_goldfinch,finch
pine_siskin,finch
redpoll,finch
chaffinch,finch
canary,finch
redpoll,finch
junco,finch
lesser_ape,anthropoid_ape
great_ape,anthropoid_ape
holocentrus_ascensionis,squirrelfish
deepwater_squirrelfish,squirrelfish
soldierfish,squirrelfish
reef_squirrelfish,squirrelfish
arcus,cornea
red_grouse,ptarmigan
northern_cricket_frog,cricket_frog
eastern_cricket_frog,cricket_frog
taguan,asiatic_flying_squirrel
english_lady_crab,swimming_crab
american_lady_crab,swimming_crab
blue_crab,swimming_crab
dasyure,dasyurid_marsupial
tasmanian_devil,dasyurid_marsupial
pouched_mouse,dasyurid_marsupial
thylacine,dasyurid_marsupial
cone,visual_cell
rod,visual_cell
cheek_muscle,cheek
buccal_artery,cheek
common_european_earwig,earwig
loin_of_lamb,lamb
cut_of_lamb,lamb
escargot,edible_snail
chelonian,anapsid
persian_lamb,lamb
lambkin,lamb
baa-lamb,lamb
hog,lamb
grey_lemming,lemming
european_lemming,lemming
pied_lemming,lemming
southern_bog_lemming,lemming
brown_lemming,lemming
darkling_beetle,weevil
seed_beetle,weevil
boll_weevil,weevil
rice_weevil,weevil
thumbnail,thumb
oyster,bird
poultry,bird
wildfowl,bird
dark_meat,bird
drumstick,bird
wing,bird
second_joint,bird
parson's_nose,bird
wishbone,bird
giblet,bird
wisent,bison
american_bison,bison
actinia,sea_anemone
armadillo,edentate
mylodontid,edentate
sloth,edentate
megatherian,edentate
anteater,edentate
stag,buck
brown_soft_scale,soft_scale
albacore,albacore
lobster,true_lobster
european_lobster,true_lobster
american_lobster,true_lobster
cape_lobster,true_lobster
carabao,water_buffalo
indian_buffalo,water_buffalo
web,membrane
choroid,membrane
ciliary_body,membrane
retina,membrane
eardrum,membrane
semipermeable_membrane,membrane
periosteum,membrane
synovial_membrane,membrane
perithelium,membrane
ependyma,membrane
tunic,membrane
fetal_membrane,membrane
axolemma,membrane
endocranium,membrane
mucous_membrane,membrane
diaphragm,membrane
intima,membrane
meninx,membrane
iris,membrane
basilar_membrane,membrane
phospholipid,membrane
cornea,membrane
fertilization_membrane,membrane
lamella,membrane
serous_membrane,membrane
chorioallantois,membrane
trophoblast,membrane
hyaloid_membrane,membrane
rattle,rattlesnake
ground_rattler,rattlesnake
massasauga,rattlesnake
diamondback,rattlesnake
mojave_rattlesnake,rattlesnake
timber_rattlesnake,rattlesnake
prairie_rattlesnake,rattlesnake
speckled_rattlesnake,rattlesnake
tiger_rattlesnake,rattlesnake
sidewinder,rattlesnake
rock_rattlesnake,rattlesnake
western_diamondback,rattlesnake
clam,clam
razor_clam,clam
giant_clam,clam
shipworm,clam
quahog,clam
soft-shell_clam,clam
geoduck,clam
puppy,pup
chimpanzee,great_ape
orangutan,great_ape
gorilla,great_ape
butterfish,rock_gunnel
calosoma,ground_beetle
bombardier_beetle,ground_beetle
earless_seal,seal
crabeater_seal,seal
eared_seal,seal
maniraptor,theropod
eoraptor,theropod
carnosaur,theropod
herrerasaur,theropod
megalosaur,theropod
tyrannosaur,theropod
ornithomimid,theropod
ceratosaur,theropod
allosaur,theropod
compsognathus,theropod
vermin,pest
great_skua,skua
daphnia,branchiopod_crustacean
brine_shrimp,branchiopod_crustacean
tadpole_shrimp,branchiopod_crustacean
muskellunge,muskellunge
kuvasz,watchdog
pinscher,watchdog
attack_dog,watchdog
schipperke,watchdog
packhorse,pack_animal
cockerel,cock
bucktooth,front_tooth
ichneumon,mongoose
monotreme,prototherian
manchester_terrier,rat_terrier
marsh_harrier,harrier
marsh_hawk,harrier
montagu's_harrier,harrier
buffalofish,buffalo_fish
claw,crustacean
barnacle,crustacean
green_gland,crustacean
malacostracan_crustacean,crustacean
stomatopod,crustacean
brachyuran,crustacean
branchiopod_crustacean,crustacean
copepod,crustacean
decapod_crustacean,crustacean
gib,tom
radial_vein,forearm
ulna,forearm
basilic_vein,forearm
toy_manchester,manchester_terrier
atlantic_sailfish,sailfish
heart_urchin,sea_urchin
edible_sea_urchin,sea_urchin
sand_dollar,sea_urchin
boa,constrictor
soft-finned_fish,teleost_fish
ganoid,teleost_fish
flying_fish,teleost_fish
trumpetfish,teleost_fish
shrimpfish,teleost_fish
pipefish,teleost_fish
halfbeak,teleost_fish
spiny-finned_fish,teleost_fish
cornetfish,teleost_fish
snipefish,teleost_fish
saury,teleost_fish
needlefish,teleost_fish
sweeper,teleost_fish
liza,mullet
mullet,mullet
white_mullet,mullet
striped_mullet,mullet
angoumois_moth,grain_moth
bluepoint,bluepoint
brown_bullhead,bullhead
horned_pout,bullhead
migratory_quail,old_world_quail
auditory_ossicle,ossicle
